x,y,Frequency
43.661794,-79.388366,1
,0,1
50.964537,-114.137969,1
45.741462,-73.456983,1
,0,1
,0,1
49.183196,-122.36307,1
,0,1
45.731712,-73.467039,1
45.062301,-64.58249,1
,0,1
,0,1
,0,1
,0,1
,0,1
44.703204,-63.595248,1
,0,1
,0,1
45.378821,-73.543494,1
49.038181,-122.268752,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
43.872826,-79.761417,1
43.66259,-79.345477,1
43.78097,-79.250516,1
68.853851,-77.957721,1
42.312058,-83.037831,1
,0,1
44.097334,-78.972011,1
53.606015,-113.406781,1
,0,1
,0,1
,0,1
,0,1
45.54279,-73.473092,1
,0,1
49.28061,-123.119543,1
43.653465,-79.406674,1
44.647448,-63.574063,1
46.428891,-65.092739,1
,0,1
43.531173,-79.689499,1
,0,1
,0,1
,0,1
,0,1
45.515282,-73.558932,1
,0,1
,0,1
45.491855,-73.647907,1
,0,1
,0,1
,0,1
43.225553,-79.722805,1
,0,1
,0,1
,0,1
53.790081,-113.635394,1
43.70069,-79.512131,1
43.661758,-79.397334,1
45.275748,-75.713843,1
45.467054,-71.940986,1
,0,1
48.838662,-67.540783,1
,0,1
46.048665,-74.284031,1
,0,1
,0,1
46.100729,-64.728666,1
46.276949,-63.161137,1
47.65367,-67.305423,1
47.783262,-65.361798,1
,0,1
46.109601,-60.221798,1
45.501111,-73.575403,1
51.03696,-114.062119,1
49.17105,-123.136362,1
48.468283,-81.324738,1
43.846959,-79.362967,1
43.762579,-79.406621,1
,0,1
,0,1
43.782223,-79.491528,1
44.774445,-63.684848,1
46.332905,-79.471771,1
46.923822,-65.823223,1
,0,1
49.203975,-57.430338,1
46.233015,-63.126086,1
53.308647,-113.660794,1
44.975392,-63.514088,1
44.760776,-63.656751,1
42.983904,-82.40085,1
48.05552,-66.378274,1
43.661912,-79.666122,1
45.942774,-66.669216,1
46.128172,-64.870148,1
60.810309,-115.790598,1
46.10756,-60.224266,1
43.853339,-66.112229,1
,0,1
49.290459,-123.135964,1
49.30655,-117.661025,1
,0,1
44.061411,-79.451607,1
44.057382,-79.42718,1
,0,1
,0,1
49.893762,-97.140403,1
,0,1
42.933999,-81.212167,1
,0,1
,0,1
43.094062,-79.072645,1
44.886874,-76.01997,1
43.646715,-79.740934,1
50.396874,-105.554152,1
43.425808,-80.433493,1
,0,1
43.77322,-79.49565,1
46.090929,-64.783919,1
60.705629,-135.032682,1
46.120986,-60.238826,1
51.007337,-114.127557,1
,0,1
46.228239,-66.63534,1
49.323619,-123.034217,1
,0,1
,0,1
,0,1
,0,1
,0,1
48.1483,-80.033712,1
43.246544,-79.836321,1
,0,1
47.902403,-66.007653,1
51.135544,-114.099726,1
,0,1
,0,1
,0,1
,0,1
48.389936,-71.117311,1
49.724463,-112.618325,1
45.256472,-66.111077,1
43.598389,-79.432134,1
53.606015,-113.406781,1
,0,1
,0,1
45.317522,-73.745754,1
48.413825,-71.267114,1
43.668131,-79.397657,1
43.662504,-79.386499,1
43.667509,-79.392359,1
,0,1
45.44864,-73.637703,1
45.207878,-72.745479,1
43.915367,-78.686959,1
,0,1
45.506769,-73.711977,1
,0,1
44.408218,-79.690653,1
45.382523,-73.76635,1
45.361037,-73.738538,1
43.940355,-79.536691,1
44.426157,-64.618626,1
44.338687,-79.991169,1
42.971249,-82.323183,1
,0,1
,0,1
,0,1
,0,1
50.244541,-119.36708,1
45.424092,-75.827489,1
43.346772,-80.328752,1
46.77242,-71.278391,1
,0,1
,0,1
45.457178,-73.809735,1
,0,1
,0,1
48.614509,-71.666278,1
45.4975,-73.589675,1
,0,1
,0,1
,0,1
,0,1
,0,1
45.626347,-73.8645,1
46.783736,-71.28918,1
49.047591,-122.284214,1
,0,1
46.53959,-84.381828,1
49.885311,-119.486903,1
44.734231,-63.748855,1
44.039137,-79.454239,1
,0,1
,0,1
43.259218,-79.844996,1
,0,1
,0,1
,0,1
,0,1
45.66481,-73.80307,1
43.643792,-79.378661,1
43.646442,-79.367276,1
,0,1
43.217216,-79.744427,1
,0,1
45.466696,-73.585543,1
,0,1
,0,1
,0,1
45.659792,-74.340542,1
,0,1
,0,1
48.485808,-81.348276,1
,0,1
45.922847,-66.638855,1
43.253513,-79.882022,1
51.209995,-102.467757,1
49.265257,-123.193528,1
49.891929,-97.299634,1
44.316056,-78.309553,1
46.811835,-71.23202,1
49.261428,-123.249797,1
,0,1
49.252101,-123.119225,1
,0,1
48.47188,-67.439107,1
47.614334,-65.644471,1
,0,1
46.224529,-64.750645,1
46.643001,-65.867935,1
48.476215,-81.325052,1
,0,1
,0,1
,0,1
49.215498,-122.622896,1
46.059592,-64.79708,1
,0,1
,0,1
,0,1
,0,1
,0,1
46.815172,-71.224227,1
,0,1
,0,1
,0,1
,0,1
,0,1
48.148652,-58.618482,1
46.215107,-79.361096,1
,0,1
,0,1
,0,1
,0,1
42.768637,-81.179714,1
,0,1
49.022333,-123.058364,1
,0,1
,0,1
,0,1
,0,1
,0,1
46.808372,-71.253853,1
49.260301,-123.06796,1
,0,1
,0,1
,0,1
,0,1
43.237785,-79.734793,1
,0,1
,0,1
45.431645,-73.643813,1
,0,1
51.089288,-114.120057,1
52.295497,-113.812871,1
47.530969,-67.390913,1
44.703204,-63.595248,1
49.174471,-122.62947,1
,0,1
,0,1
49.323619,-123.034217,1
43.730939,-79.417627,1
48.364064,-89.278649,1
53.523316,-113.61545,1
,0,1
46.142879,-59.865105,1
43.308931,-79.843194,1
48.938101,-55.650687,1
47.588149,-52.702976,1
43.755222,-79.356923,1
45.427635,-75.674592,1
45.429294,-75.676612,1
45.496961,-73.571836,1
45.418744,-75.701648,1
44.866974,-76.201532,1
,0,1
,0,1
45.487706,-75.633019,1
,0,1
,0,1
,0,1
53.01787,-112.805152,1
52.2603,-113.801995,1
43.646711,-79.376055,1
,0,1
44.644152,-63.574529,1
45.912781,-64.514798,1
46.087079,-64.782425,1
45.954318,-66.642662,1
45.898867,-64.372947,1
46.101179,-64.787364,1
44.637921,-63.586096,1
45.270425,-66.080338,1
45.96328,-66.650369,1
45.411777,-75.696744,1
43.537254,-80.160822,1
,0,1
42.776837,-81.203207,1
,0,1
44.656609,-63.668117,1
,0,1
,0,1
53.014682,-112.809876,1
52.288434,-113.839488,1
,0,1
,0,1
52.293016,-113.814166,1
,0,1
,0,1
,0,1
43.650108,-79.412545,1
,0,1
,0,1
,0,1
45.115688,-67.020717,1
,0,1
52.778178,-108.29418,1
52.268415,-113.810962,1
,0,1
,0,1
46.738452,-60.460412,1
48.952943,-55.66551,1
48.611889,-93.397398,1
,0,1
,0,1
,0,1
52.287818,-113.849064,1
,0,1
43.544631,-80.250021,1
45.468394,-73.665785,1
,0,1
,0,1
47.530969,-67.390913,1
45.606995,-73.611239,1
45.470082,-75.70841,1
46.870263,-71.297888,1
,0,1
,0,1
43.079519,-79.082718,1
,0,1
54.41273,-110.207993,1
43.841643,-79.470922,1
53.471616,-113.484739,1
46.552099,-66.166269,1
,0,1
49.192502,-123.854334,1
45.412652,-75.696765,1
52.955986,-113.388954,1
,0,1
45.561904,-73.748987,1
,0,1
,0,1
,0,1
48.422753,-123.362978,1
53.545513,-113.492263,1
49.906546,-97.133803,1
42.403013,-82.182128,1
48.493449,-81.352942,1
43.720059,-79.335086,1
46.817484,-71.2123,1
44.641603,-63.569858,1
46.233775,-63.124917,1
47.599898,-52.707585,1
52.025824,-113.953619,1
48.007091,-66.630909,1
,0,1
,0,1
49.88689,-99.9619,1
,0,1
,0,1
49.87067,-119.559986,1
44.658753,-63.68513,1
49.890913,-97.11446,1
46.706979,-80.920441,1
,0,1
,0,1
,0,1
,0,1
45.922847,-66.638855,1
,0,1
,0,1
,0,1
44.61351,-75.685826,1
46.813102,-64.071937,1
43.520763,-79.684055,1
43.171468,-80.216006,1
46.097809,-64.798927,1
,0,1
43.623919,-79.668931,1
43.152066,-79.217554,1
49.858262,-97.156337,1
46.215362,-63.090434,1
46.738452,-60.460412,1
,0,1
45.134282,-64.521462,1
45.370003,-63.292775,1
47.991989,-66.704888,1
45.499745,-73.569435,1
44.223722,-76.64156,1
44.189917,-76.774208,1
,0,1
,0,1
52.13414,-106.609362,1
49.529439,-115.752779,1
,0,1
,0,1
45.394302,-65.977925,1
43.771571,-79.48021,1
,0,1
,0,1
43.598686,-79.595495,1
43.646238,-79.377817,1
45.427712,-75.692795,1
42.945085,-79.853284,1
45.275318,-66.075074,1
,0,1
50.392564,-105.536044,1
50.402626,-105.534551,1
51.15248,-100.04569,1
51.147461,-100.060809,1
51.147858,-100.050069,1
60.726668,-135.061921,1
45.41851,-75.704708,1
49.233656,-121.755649,1
50.011853,-110.653765,1
43.641303,-79.430482,1
47.561193,-52.717194,1
,0,1
45.640439,-73.834411,1
46.142879,-59.865105,1
,0,1
53.431959,-113.464225,1
,0,1
,0,1
49.317265,-123.062145,1
,0,1
53.5083,-113.371855,1
,0,1
45.531189,-73.668518,1
,0,1
,0,1
44.260261,-76.585352,1
,0,1
42.414901,-82.206375,1
,0,1
,0,1
,0,1
,0,1
45.695051,-73.622122,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
54.133308,-108.45252,1
45.516606,-73.56571,1
45.637782,-73.587397,1
42.288158,-83.012661,1
48.421195,-53.581586,1
53.030748,-112.812417,1
47.010866,-65.558629,1
53.511925,-113.330361,1
43.856792,-79.492666,1
44.604602,-75.684299,1
,0,1
43.775633,-79.468849,1
43.765569,-79.190812,1
,0,1
46.243037,-60.090098,1
53.567396,-113.602549,1
43.727597,-79.480638,1
,0,1
,0,1
,0,1
52.373984,-114.914568,1
47.487036,-53.086027,1
,0,1
45.57732,-73.802474,1
45.560939,-73.59927,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
43.650408,-79.376253,1
45.627023,-80.217589,1
50.989741,-113.955708,1
45.006853,-63.523461,1
,0,1
,0,1
45.388064,-75.677012,1
44.179967,-77.392355,1
42.280403,-83.053366,1
55.152864,-118.827453,1
,0,1
43.226463,-79.716565,1
43.707569,-79.368045,1
44.662469,-63.486444,1
45.420082,-75.692544,1
,0,1
,0,1
,0,1
,0,1
,0,1
50.415251,-105.53914,1
47.233966,-71.416939,1
45.682052,-74.42838,1
52.248317,-113.810081,1
44.710386,-75.73828,1
48.950863,-57.954762,1
43.470649,-80.513045,1
,0,1
,0,1
,0,1
,0,1
53.500624,-113.430314,1
46.77122,-71.280911,1
,0,1
45.020256,-74.727106,1
48.436986,-89.224233,1
45.119629,-66.838674,1
42.317489,-83.035299,1
54.269038,-110.745008,1
,0,1
51.045029,-113.969115,1
45.506059,-73.566389,1
53.512452,-113.419819,1
,0,1
46.011525,-64.97937,1
,0,1
,0,1
,0,1
43.73325,-79.674499,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
45.473104,-73.605203,1
,0,1
49.203975,-57.430338,1
,0,1
45.494063,-72.312994,1
45.700538,-65.474552,1
,0,1
,0,1
,0,1
,0,1
46.032104,-73.10519,1
,0,1
46.75899,-71.350148,1
,0,1
,0,1
,0,1
43.87989,-79.441356,1
45.487706,-75.633019,1
,0,1
43.674374,-79.402476,1
,0,1
46.323268,-79.433675,1
,0,1
45.744015,-75.799703,1
50.376466,-105.568864,1
,0,1
44.676343,-63.587234,1
,0,1
,0,1
46.029302,-70.674208,1
53.519658,-113.613587,1
,0,1
43.772054,-79.467883,1
47.711329,-64.867503,1
48.659531,-72.440217,1
,0,1
51.055019,-113.981817,1
,0,1
46.695431,-71.288917,1
,0,1
,0,1
,0,1
45.999919,-61.087997,1
,0,1
,0,1
48.505197,-123.458797,1
,0,1
53.562992,-113.552407,1
53.621605,-113.700226,1
44.66156,-63.957276,1
,0,1
51.033055,-114.095148,1
,0,1
,0,1
,0,1
,0,1
51.077238,-115.321406,1
,0,1
45.499745,-73.569435,1
,0,1
,0,1
43.774714,-79.468715,1
49.28186,-123.122915,1
,0,1
51.088155,-115.34782,1
,0,1
,0,1
,0,1
,0,1
51.177136,-115.569708,1
49.93103,-97.167212,1
,0,1
43.227325,-79.799346,1
,0,1
,0,1
43.701047,-79.424499,1
43.801178,-79.359004,1
46.128863,-60.222847,1
51.077624,-114.004953,1
,0,1
,0,1
45.510482,-73.615018,1
,0,1
46.695431,-71.288917,1
43.842715,-79.271051,1
53.544389,-115.489154,1
45.536521,-73.44845,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
49.777493,-97.124212,1
,0,1
,0,1
46.575129,-72.760942,1
51.107868,-114.063226,1
,0,1
,0,1
,0,1
48.168664,-53.972592,1
45.327394,-79.224524,1
46.129178,-65.866799,1
,0,1
51.097597,-115.358179,1
,0,1
,0,1
45.640362,-79.85637,1
51.080271,-115.330363,1
,0,1
45.525505,-73.830605,1
45.506159,-73.629082,1
,0,1
,0,1
,0,1
45.521818,-73.319357,1
,0,1
,0,1
,0,1
,0,1
,0,1
45.200208,-79.278212,1
,0,1
,0,1
45.424597,-75.687943,1
49.135415,-122.30513,1
46.097809,-64.798927,1
43.723272,-79.41031,1
49.263348,-123.17711,1
43.645543,-79.381268,1
43.812141,-79.504132,1
,0,1
43.883759,-79.412167,1
,0,1
44.645636,-75.677698,1
44.231608,-76.488534,1
49.209272,-122.950321,1
44.665157,-63.61563,1
46.507728,-80.944233,1
53.519502,-113.425859,1
44.769595,-63.67504,1
44.703204,-63.595248,1
43.536131,-79.676618,1
49.827218,-97.198875,1
49.51636,-115.74594,1
46.236444,-63.125158,1
45.783757,-73.414855,1
43.526275,-79.716791,1
48.759072,-123.778062,1
50.499296,-104.6721,1
49.88978,-97.159853,1
51.135419,-114.12758,1
51.052641,-114.047769,1
52.02822,-113.9513,1
,0,1
49.056682,-58.167184,1
43.44188,-80.323451,1
43.465226,-80.515201,1
43.411564,-80.290757,1
43.383512,-80.317447,1
53.480013,-113.509884,1
,0,1
44.609457,-79.418624,1
,0,1
,0,1
,0,1
49.773026,-94.479426,1
,0,1
,0,1
,0,1
49.25867,-123.174646,1
,0,1
50.879081,-119.373682,1
53.91688,-122.764131,1
49.180822,-122.874069,1
49.069544,-122.548528,1
50.263026,-119.295946,1
49.320188,-122.991747,1
50.669581,-120.312959,1
53.793474,-122.648875,1
53.838189,-122.822411,1
49.283074,-122.75371,1
49.11775,-122.683732,1
48.433326,-123.490121,1
49.757368,-119.756589,1
51.591082,-121.304407,1
44.641885,-75.61799,1
43.647858,-79.375077,1
49.268366,-123.106466,1
49.323069,-123.100809,1
49.273274,-123.120232,1
49.269402,-123.140767,1
49.263768,-123.153159,1
49.337436,-123.072067,1
49.030065,-122.788637,1
49.311703,-123.078913,1
49.262875,-123.09533,1
49.216911,-122.601187,1
49.220753,-122.60611,1
49.172559,-122.582426,1
49.218005,-122.652768,1
49.275528,-123.069429,1
49.326213,-123.150602,1
49.263282,-123.116211,1
49.317059,-122.969071,1
49.218263,-122.898105,1
49.272613,-123.069562,1
49.263083,-123.106264,1
49.204106,-123.133431,1
,0,1
45.385807,-75.67094,1
45.414582,-75.686023,1
45.342359,-75.779425,1
45.425464,-75.679238,1
45.44608,-75.627905,1
45.403771,-75.64618,1
45.395622,-75.668516,1
45.32309,-75.777814,1
51.090281,-115.360393,1
,0,1
43.894299,-79.42213,1
51.095128,-115.35909,1
51.17453,-115.564681,1
45.408647,-75.686492,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
51.176804,-115.569912,1
44.659219,-63.65364,1
43.570005,-79.652568,1
45.635655,-61.367087,1
,0,1
50.969067,-97.619379,1
43.982559,-78.151696,1
49.229588,-122.560705,1
,0,1
,0,1
,0,1
,0,1
43.327387,-79.816543,1
45.35239,-80.033752,1
51.099738,-115.35821,1
,0,1
51.098174,-115.362653,1
,0,1
,0,1
,0,1
,0,1
45.200012,-79.342821,1
,0,1
,0,1
42.837403,-80.306984,1
,0,1
49.483096,-117.299365,1
44.782707,-79.354728,1
,0,1
,0,1
45.800949,-65.46449,1
,0,1
,0,1
46.303744,-79.458225,1
,0,1
42.948053,-79.244539,1
,0,1
45.512888,-73.674551,1
,0,1
,0,1
45.31712,-79.250716,1
50.99299,-113.983911,1
51.295652,-113.995458,1
,0,1
,0,1
45.522413,-79.288553,1
51.176947,-115.566423,1
,0,1
45.57732,-73.802474,1
45.422606,-73.608489,1
51.091617,-115.351383,1
49.813797,-112.165457,1
,0,1
,0,1
,0,1
45.46232,-73.57639,1
45.461852,-73.57582,1
50.032451,-110.689139,1
45.519719,-73.606456,1
42.39033,-82.199981,1
45.664221,-73.492499,1
45.586512,-73.657445,1
45.577717,-73.674675,1
45.591969,-73.584278,1
45.59174,-73.584557,1
,0,1
,0,1
,0,1
53.512403,-113.417857,1
45.510353,-73.676301,1
46.368124,-79.928907,1
45.522076,-73.681945,1
45.522642,-73.681262,1
45.523018,-73.682527,1
45.522901,-73.682353,1
45.522065,-73.683102,1
46.31174,-79.456,1
,0,1
50.992089,-113.984231,1
,0,1
48.413494,-89.251659,1
43.336416,-79.80962,1
51.011078,-113.995123,1
45.446727,-73.647895,1
,0,1
,0,1
45.445324,-73.643963,1
46.215362,-63.090434,1
,0,1
,0,1
,0,1
45.46406,-73.57561,1
51.036567,-113.928052,1
,0,1
45.838658,-72.604692,1
,0,1
45.468394,-73.665785,1
,0,1
45.622813,-73.624811,1
45.623707,-73.624408,1
,0,1
45.60574,-73.596155,1
45.604984,-73.597664,1
45.399546,-75.647435,1
45.318437,-75.601649,1
46.317204,-79.472469,1
45.523679,-73.683773,1
51.059987,-113.989267,1
45.429009,-75.677061,1
45.442863,-75.693798,1
45.4338,-75.699296,1
45.435938,-75.684506,1
45.422536,-75.69711,1
45.415131,-75.696805,1
45.440819,-75.690523,1
43.671336,-79.399865,1
45.429257,-75.691934,1
45.421109,-75.698694,1
45.431229,-73.649762,1
45.423912,-73.609566,1
46.33179,-79.464901,1
45.431104,-73.649177,1
45.401539,-71.953869,1
53.547167,-113.624739,1
45.432551,-73.671229,1
45.4465,-73.881135,1
45.439766,-73.691316,1
45.420377,-75.694281,1
45.446016,-73.683657,1
45.446028,-73.682847,1
45.446094,-73.681427,1
45.446019,-73.682285,1
45.445988,-73.680253,1
45.445982,-73.679967,1
45.446055,-73.679202,1
45.445924,-73.676994,1
45.48088,-76.698302,1
47.396179,-61.917718,1
45.45101,-73.567955,1
,0,1
,0,1
45.359442,-72.755912,1
,0,1
53.598496,-115.942607,1
43.765661,-79.240489,1
45.433555,-73.67076,1
44.305943,-78.317412,1
45.446085,-73.672915,1
,0,1
53.494425,-113.433368,1
43.232097,-79.855732,1
53.535422,-113.900412,1
45.45052,-73.581724,1
51.784164,-114.100612,1
52.4631,-113.71813,1
53.503052,-113.418388,1
44.160293,-77.374016,1
43.717994,-79.593266,1
53.949076,-113.594457,1
43.853512,-79.096299,1
49.24024,-123.053079,1
,0,1
,0,1
,0,1
46.92276,-67.487272,1
45.430888,-73.652302,1
44.738334,-65.351508,1
49.249716,-122.861736,1
45.431743,-73.624252,1
49.4199,-82.419867,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
53.560501,-113.567595,1
,0,1
53.594526,-113.520688,1
,0,1
,0,1
53.502969,-113.450775,1
,0,1
,0,1
,0,1
53.390958,-117.612556,1
53.584094,-116.434074,1
,0,1
53.405536,-117.558224,1
50.010116,-97.099887,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
44.50516,-80.30854,1
51.792227,-114.113605,1
45.465181,-73.622208,1
,0,1
44.230813,-77.451105,1
53.513524,-113.432933,1
53.570122,-113.606648,1
46.327447,-72.408621,1
43.713972,-79.484797,1
46.278234,-63.142487,1
50.447085,-104.606954,1
,0,1
45.521214,-73.616829,1
45.603689,-73.636683,1
,0,1
,0,1
46.66918,-75.603976,1
54.132241,-115.677128,1
,0,1
46.368045,-79.913827,1
53.458102,-113.486,1
53.318244,-113.521426,1
,0,1
43.805092,-79.535566,1
,0,1
43.37088,-80.953201,1
,0,1
53.553228,-113.61366,1
45.432464,-73.651588,1
,0,1
,0,1
,0,1
,0,1
42.908375,-80.759676,1
,0,1
46.346154,-72.546454,1
45.464121,-73.574514,1
54.269543,-110.759814,1
45.450086,-73.290655,1
,0,1
43.370858,-80.946293,1
53.197366,-105.74047,1
46.860154,-71.610192,1
43.982562,-78.175493,1
45.68272,-72.732407,1
49.524656,-96.683597,1
43.170891,-79.217268,1
56.726946,-111.381888,1
45.54324,-73.491046,1
45.354636,-72.931712,1
45.541513,-73.546312,1
48.062468,-66.44239,1
49.892884,-97.234116,1
45.550443,-73.533353,1
45.549944,-73.531754,1
46.31469,-73.691893,1
45.546659,-73.53614,1
45.545556,-73.535238,1
53.385927,-117.619035,1
45.543106,-73.544369,1
51.040729,-114.056126,1
43.665254,-79.64822,1
,0,1
49.870256,-119.473839,1
49.798402,-119.505572,1
49.880591,-119.389171,1
49.831723,-119.48311,1
51.732552,-121.356003,1
46.235919,-63.127881,1
49.047159,-122.298154,1
49.260159,-122.763956,1
49.207101,-123.133962,1
48.427,-123.348877,1
49.229959,-124.022206,1
49.235785,-122.779116,1
48.453764,-123.49105,1
49.225987,-122.678666,1
49.074766,-122.49569,1
49.302448,-124.415478,1
48.487305,-123.399705,1
49.247195,-122.818671,1
49.150785,-122.913561,1
49.347399,-124.462883,1
49.325704,-124.337816,1
48.427256,-123.355561,1
49.328406,-123.073996,1
49.674574,-125.019141,1
50.648112,-120.353005,1
49.304295,-124.230125,1
49.871272,-124.507994,1
49.829572,-119.653227,1
49.313096,-123.037175,1
48.425352,-123.493343,1
49.455325,-119.578986,1
43.810307,-79.501908,1
60.169055,-132.721165,1
53.291973,-112.425313,1
43.32588,-79.911505,1
45.966689,-66.612749,1
45.537552,-73.615211,1
,0,1
,0,1
44.641999,-63.578455,1
49.117516,-122.667113,1
49.230844,-123.006451,1
49.175235,-123.136358,1
49.263719,-123.149117,1
42.984891,-81.244929,1
43.475597,-80.527551,1
43.610527,-79.746364,1
43.604629,-79.649618,1
43.853733,-79.345135,1
43.858907,-79.403438,1
43.76348,-79.411274,1
43.655416,-79.458583,1
43.66594,-79.406666,1
43.65065,-79.381051,1
43.650738,-79.385796,1
44.670937,-76.646265,1
49.264213,-123.01654,1
48.147458,-53.951031,1
47.563221,-52.742982,1
47.555836,-52.74039,1
47.65941,-52.720619,1
47.517346,-52.759868,1
43.673993,-79.388299,1
50.984788,-114.083026,1
45.871093,-65.82734,1
,0,1
,0,1
45.544545,-73.543295,1
45.546271,-73.549555,1
45.546296,-73.549634,1
45.544239,-73.547705,1
45.548221,-73.543736,1
45.555639,-73.537702,1
45.576419,-73.541805,1
45.798434,-73.727815,1
45.543522,-73.547811,1
45.544972,-73.542057,1
54.268226,-110.760644,1
53.518069,-113.418756,1
45.48839,-73.585318,1
43.750214,-79.241918,1
46.494258,-80.988614,1
45.548068,-73.540158,1
,0,1
60.21674,-129.866066,1
46.454628,-81.004225,1
45.541611,-73.53891,1
45.540426,-73.539869,1
45.54081,-73.538713,1
45.539083,-73.540743,1
45.546312,-73.535027,1
45.537673,-73.541811,1
45.544368,-73.537093,1
45.538322,-73.541247,1
45.545091,-73.536758,1
45.580762,-73.559054,1
45.581794,-73.559208,1
45.582837,-73.560179,1
45.582292,-73.558441,1
45.582512,-73.559505,1
45.582464,-73.559128,1
45.582406,-73.559013,1
45.58303,-73.558552,1
44.1048,-77.557645,1
45.365601,-75.62907,1
44.872372,-76.095259,1
45.432195,-75.698246,1
45.435113,-75.660967,1
,0,1
43.804248,-79.333584,1
42.955866,-81.230942,1
48.487495,-81.319482,1
43.743536,-79.416736,1
43.644844,-79.567192,1
43.829767,-79.066061,1
44.389148,-79.686587,1
45.296657,-73.255091,1
54.588341,-112.803148,1
42.904885,-78.960967,1
45.556326,-73.529245,1
45.555662,-73.529836,1
45.554894,-73.530177,1
45.554168,-73.530532,1
45.553957,-73.529337,1
45.55356,-73.531172,1
45.553612,-73.531376,1
45.552786,-73.531465,1
46.316632,-73.692138,1
45.558123,-73.532607,1
45.592597,-73.5222,1
43.823076,-79.350934,1
,0,1
51.178198,-115.571217,1
45.562406,-73.545259,1
45.550041,-73.540628,1
45.560866,-73.545773,1
45.56324,-73.545654,1
45.601801,-73.536623,1
45.601593,-73.534327,1
45.601093,-73.535473,1
45.601793,-73.535207,1
45.487274,-73.578575,1
49.783266,-92.836312,1
43.476705,-81.498576,1
45.258108,-74.971249,1
43.339872,-81.320005,1
43.096159,-82.000135,1
46.304051,-79.459519,1
45.732036,-76.850338,1
43.40195,-80.666866,1
43.563753,-80.921711,1
44.394979,-76.018782,1
44.100576,-81.697304,1
43.420836,-81.657338,1
42.125893,-82.736453,1
43.033104,-80.644678,1
49.065428,-81.018554,1
44.269386,-81.568441,1
42.811452,-81.978521,1
42.831139,-80.926222,1
45.552118,-73.531989,1
45.558539,-73.528194,1
45.558567,-73.528272,1
45.556843,-73.52828,1
45.556839,-73.528269,1
45.557884,-73.52865,1
45.557841,-73.528504,1
,0,1
45.55444,-73.545836,1
45.552382,-73.539395,1
,0,1
,0,1
45.811435,-64.735284,1
46.46543,-64.77145,1
57.245215,-111.602537,1
,0,1
49.186382,-123.948384,1
45.506769,-73.711977,1
45.77294,-73.425707,1
,0,1
,0,1
,0,1
43.493071,-81.12283,1
45.455916,-73.049721,1
51.099378,-114.071166,1
51.103505,-114.141152,1
48.435776,-89.221589,1
45.478449,-73.580968,1
45.554967,-73.538073,1
45.550468,-73.539046,1
46.103856,-64.795862,1
53.990934,-111.295408,1
45.48702,-73.572532,1
45.606565,-73.528978,1
45.542562,-73.544586,1
45.551107,-73.543918,1
45.558307,-73.53788,1
43.168419,-79.213406,1
43.761749,-79.409357,1
53.609612,-113.463308,1
45.547032,-73.539911,1
45.609719,-73.524695,1
45.610174,-73.526407,1
45.542107,-73.538006,1
45.485945,-73.571622,1
48.168664,-53.972592,1
,0,1
45.485347,-73.572664,1
56.727576,-111.377869,1
45.341033,-73.275758,1
45.435245,-73.158679,1
53.277517,-110.034945,1
45.477646,-73.579389,1
45.46968,-73.590495,1
45.47867,-73.578219,1
43.576948,-79.558502,1
,0,1
43.724245,-79.336657,1
43.961421,-81.512521,1
,0,1
45.543342,-73.539794,1
46.142879,-59.865105,1
,0,1
45.486427,-73.570448,1
45.582949,-73.562716,1
45.540904,-73.542764,1
45.53953,-73.543632,1
45.54023,-73.543253,1
45.699984,-73.59876,1
53.311379,-113.521357,1
51.795266,-114.12746,1
45.597464,-73.543716,1
45.448211,-73.601682,1
45.448319,-73.601646,1
45.447607,-73.604455,1
45.447142,-73.604416,1
45.446959,-73.603406,1
45.446748,-73.60137,1
45.446588,-73.601024,1
45.448242,-73.603733,1
45.448559,-73.603747,1
45.44864,-73.60072,1
,0,1
45.487631,-73.57553,1
45.485578,-73.577995,1
45.484482,-73.578577,1
45.484877,-73.578823,1
44.703204,-63.595248,1
45.471828,-73.584615,1
45.558868,-73.52667,1
45.557434,-73.527284,1
45.471876,-73.585524,1
46.541255,-84.355914,1
45.485454,-73.578191,1
45.483535,-73.578299,1
45.48693,-73.576503,1
45.479747,-73.571617,1
45.490363,-73.574776,1
45.490123,-73.574104,1
45.490033,-73.574197,1
45.48977,-73.575131,1
45.446344,-73.598695,1
45.481363,-73.562981,1
45.475416,-73.565943,1
45.550693,-73.538597,1
43.249976,-79.848461,1
53.278024,-110.040007,1
45.558188,-73.537555,1
,0,1
53.331617,-113.526369,1
45.896545,-64.374116,1
45.898706,-64.372242,1
45.462068,-73.591591,1
49.69439,-112.89255,1
43.259667,-79.826905,1
43.68356,-79.713841,1
48.478342,-81.337964,1
48.387564,-89.251036,1
,0,1
,0,1
49.781293,-92.836353,1
53.277862,-109.994747,1
